,supplier_id,operational_assement_score,working_capital_management_score,financing_structure_score,cash_flow_capacity_score,business_risk_score,total_scores,total_scores_scaled,risk_class,scoring_time
202,203,1.35,1.7999999999999998,1.2100000000000002,2.9,1.9,1.882,0.1280372221264862,F,2022-07-22 10:52:39.028906
203,204,2.5500000000000003,1.65,1.6500000000000001,2.65,3.4,2.3425000000000002,0.2867482336722385,Z,2022-07-22 10:52:39.028906
204,205,1.55,1.7,1.43,4.9,4.4,2.8210000000000006,0.4516629329657075,C,2022-07-22 10:52:39.028906
205,206,1.55,1.95,1.4300000000000002,1.7000000000000002,2.8,1.831,0.1104601068412889,F,2022-07-22 10:52:39.028906
206,207,1.35,1.95,1.4300000000000002,3.8,3.7,2.451,0.3241426848181974,D,2022-07-22 10:52:39.028906
207,208,3.3500000000000005,1.4500000000000002,1.6500000000000001,4.750000000000001,2.3000000000000003,2.8225000000000007,0.4521799069446839,C,2022-07-22 10:52:39.028906
208,209,2.75,1.7999999999999998,7.92,3.55,3.8000000000000003,3.9515000000000002,0.8412889884542476,A,2022-07-22 10:52:39.028906
209,210,2.8500000000000005,1.4500000000000002,1.2100000000000002,2.5,2.9,2.1620000000000004,0.22453903153541274,Z,2022-07-22 10:52:39.028906
210,211,1.4500000000000002,1.85,1.2100000000000002,1.85,4.5,2.0395,0.1823194899190073,F,2022-07-22 10:52:39.028906
211,212,1.35,1.7,1.6500000000000001,2.1,3.2,1.9450000000000003,0.14975012924349476,F,2022-07-22 10:52:39.028906
212,213,2.7500000000000004,1.55,1.6500000000000001,4.250000000000001,3.5,2.7775000000000003,0.436670687575392,C,2022-07-22 10:52:39.028906
213,214,4.7,1.55,1.4300000000000002,2.55,2.2,2.5035,0.342236774082371,D,2022-07-22 10:52:39.028906
214,215,1.35,1.65,0.9900000000000001,1.6500000000000001,3.8,1.7805,0.09305531621575039,Z,2022-07-22 10:52:39.028906
215,216,1.35,1.4500000000000002,1.6500000000000001,1.7000000000000002,3.4,1.8250000000000002,0.10839221092538341,F,2022-07-22 10:52:39.028906
216,217,1.35,1.65,1.6500000000000001,1.7000000000000002,4.5,2.0300000000000002,0.17904532138549026,F,2022-07-22 10:52:39.028906
217,218,1.4500000000000002,1.65,1.8700000000000003,3.4,5.0,2.5940000000000003,0.37342753748061347,D,2022-07-22 10:52:39.028906
218,219,1.4500000000000002,1.85,1.4300000000000002,1.9500000000000002,3.4000000000000004,1.9435000000000002,0.14923315526451836,F,2022-07-22 10:52:39.028906
219,220,1.55,1.7,1.4300000000000002,2.0,3.3000000000000003,1.931,0.14492503877304835,F,2022-07-22 10:52:39.028906
220,221,2.3500000000000005,1.6,1.2100000000000002,3.8,4.1,2.597,0.3744614854385661,D,2022-07-22 10:52:39.028906
221,222,1.35,1.6,1.6500000000000001,4.750000000000001,3.4,2.6175000000000006,0.38152679648457705,D,2022-07-22 10:52:39.028906
222,223,1.4500000000000002,1.7,1.4300000000000002,4.65,3.5,2.6035,0.3767017060141305,D,2022-07-22 10:52:39.028906
223,224,1.35,1.55,1.43,3.8000000000000003,3.3000000000000003,2.3110000000000004,0.27589178011373433,Z,2022-07-22 10:52:39.028906
224,225,2.6500000000000004,1.55,1.2100000000000002,2.6,3.7,2.2870000000000004,0.26762019645011204,Z,2022-07-22 10:52:39.028906
225,226,3.35,1.65,1.4300000000000002,2.0,4.2,2.416,0.31207995864208155,D,2022-07-22 10:52:39.028906
226,227,1.35,2.0,1.2100000000000002,3.7,3.5,2.362,0.2934688953989315,Z,2022-07-22 10:52:39.028906
227,228,1.9500000000000002,1.7999999999999998,1.6500000000000001,4.0,4.6,2.77,0.43408581768050997,C,2022-07-22 10:52:39.028906
228,229,1.4500000000000002,1.55,1.6500000000000001,1.85,1.5,1.6175000000000002,0.036877477166982586,Z,2022-07-22 10:52:39.028906
229,230,2.3500000000000005,1.65,5.0600000000000005,1.7000000000000002,3.2,2.717,0.4158194037566775,C,2022-07-22 10:52:39.028906
230,231,2.6500000000000004,1.7999999999999998,1.4300000000000002,2.6,4.4,2.486,0.3362054109943132,D,2022-07-22 10:52:39.028906
231,232,1.4500000000000002,1.4500000000000002,6.16,6.2,3.8000000000000003,3.9320000000000004,0.8345683267275545,A,2022-07-22 10:52:39.028906
232,233,2.45,1.7999999999999998,1.6500000000000001,3.4,3.3,2.5250000000000004,0.3496467344476995,D,2022-07-22 10:52:39.028906
233,234,1.35,1.65,1.6500000000000001,2.35,4.0,2.1175,0.20920213682577973,Z,2022-07-22 10:52:39.028906
234,235,1.4500000000000002,1.85,1.2100000000000002,2.2,3.8,2.0220000000000002,0.1762881268309495,F,2022-07-22 10:52:39.028906
235,236,2.05,1.55,1.4300000000000002,5.050000000000001,4.0,2.8685000000000005,0.4680337756332932,C,2022-07-22 10:52:39.028906
236,237,1.4500000000000002,1.65,1.4300000000000002,2.6,3.8,2.126,0.2121316560399792,Z,2022-07-22 10:52:39.028906
237,238,1.4500000000000002,1.95,5.0600000000000005,2.35,2.5000000000000004,2.6545,0.39427882129932784,D,2022-07-22 10:52:39.028906
238,239,1.35,1.4500000000000002,4.950000000000001,2.6,2.6,2.5900000000000003,0.3720489402033431,D,2022-07-22 10:52:39.028906
239,240,4.6,1.7,0.9900000000000001,5.300000000000001,2.7,3.1880000000000006,0.5781492331552646,C,2022-07-22 10:52:39.028906
240,241,4.5,1.7,1.4300000000000002,5.000000000000001,3.2,3.2560000000000002,0.6015853868688609,B,2022-07-22 10:52:39.028906
241,242,2.25,1.7999999999999998,1.2100000000000002,3.4,2.2000000000000006,2.232,0.24866448388764428,Z,2022-07-22 10:52:39.028906
242,243,2.7500000000000004,1.7,1.4300000000000002,6.6000000000000005,4.3,3.4710000000000005,0.6756849905221437,B,2022-07-22 10:52:39.028906
243,244,1.4500000000000002,1.7,1.6500000000000001,2.2,2.5,1.8850000000000002,0.12907117008443908,F,2022-07-22 10:52:39.028906
244,245,1.4500000000000002,1.65,1.2100000000000002,3.4,3.3,2.2070000000000003,0.24004825090470447,Z,2022-07-22 10:52:39.028906
245,246,2.1500000000000004,1.7,1.6500000000000001,6.200000000000001,3.4,3.16,0.5684990522143718,C,2022-07-22 10:52:39.028906
246,247,2.05,1.6,0.9900000000000001,3.3000000000000003,4.1,2.368,0.295536791314837,Z,2022-07-22 10:52:39.028906
247,248,1.65,1.7999999999999998,1.6500000000000001,4.199999999999999,2.1,2.385,0.3013958297432361,D,2022-07-22 10:52:39.028906
248,249,1.4500000000000002,1.6,1.6500000000000001,5.800000000000001,4.6,3.0800000000000005,0.5409271066689644,C,2022-07-22 10:52:39.028906
249,250,2.25,1.55,1.6500000000000001,2.5,4.0,2.315,0.2772703773910045,Z,2022-07-22 10:52:39.028906
250,251,4.1,1.7,1.4300000000000002,1.5,3.7,2.376,0.2982939858693778,Z,2022-07-22 10:52:39.028906
251,252,1.4500000000000002,1.7,1.6500000000000001,3.4,1.9,2.095,0.20144752714113387,Z,2022-07-22 10:52:39.028906
252,253,1.35,1.7,1.6500000000000001,2.8000000000000003,3.4000000000000004,2.1500000000000004,0.22040323970360162,Z,2022-07-22 10:52:39.028906
253,254,2.45,1.7999999999999998,5.0600000000000005,3.8000000000000003,3.8000000000000003,3.3820000000000006,0.6450112011028779,B,2022-07-22 10:52:39.028906
254,255,1.4500000000000002,1.3500000000000003,1.2100000000000002,5.800000000000001,3.6,2.7920000000000003,0.4416681027054971,C,2022-07-22 10:52:39.028906
255,256,1.65,1.55,1.6500000000000001,2.6,2.7,2.0250000000000004,0.17732207478890233,F,2022-07-22 10:52:39.028906
256,257,4.6,1.65,4.950000000000001,2.2,4.3,3.435,0.6632776150267102,B,2022-07-22 10:52:39.028906
257,258,2.5500000000000003,1.65,6.38,2.6,3.2,3.246,0.5981388936756848,C,2022-07-22 10:52:39.028906
258,259,3.8999999999999995,1.55,1.4300000000000002,3.0,3.9,2.711,0.41375150784077186,C,2022-07-22 10:52:39.028906
259,260,1.35,1.4500000000000002,1.4300000000000002,3.8,3.4000000000000004,2.306,0.2741685335171462,Z,2022-07-22 10:52:39.028906
260,261,1.8,1.4500000000000002,0.9900000000000001,3.15,3.0999999999999996,2.1005000000000003,0.20334309839738066,Z,2022-07-22 10:52:39.028906
261,262,2.1500000000000004,1.55,7.92,3.0,3.8000000000000003,3.644,0.7353093227640873,B,2022-07-22 10:52:39.028906
262,263,1.4500000000000002,1.55,0.9900000000000001,6.2,2.2,2.6780000000000004,0.4023780803032914,C,2022-07-22 10:52:39.028906
263,264,4.7,1.4500000000000002,1.6500000000000001,3.0,4.5,2.985,0.5081854213337927,C,2022-07-22 10:52:39.028906
264,265,2.6500000000000004,1.7999999999999998,4.950000000000001,2.6,2.4000000000000004,2.89,0.47544373599862133,C,2022-07-22 10:52:39.028906
265,266,1.4500000000000002,1.55,1.4300000000000002,4.199999999999999,2.9,2.371,0.2965707392727898,Z,2022-07-22 10:52:39.028906
266,267,2.6500000000000004,1.55,1.6500000000000001,3.4,3.5000000000000004,2.5450000000000004,0.3565397208340514,D,2022-07-22 10:52:39.028906
267,268,2.6500000000000004,1.55,1.6500000000000001,3.3,3.2000000000000006,2.4750000000000005,0.3324142684818198,D,2022-07-22 10:52:39.028906
268,269,1.85,1.7999999999999998,1.4300000000000002,1.7000000000000002,3.4,1.951,0.15181802515940024,F,2022-07-22 10:52:39.028906
269,270,1.4500000000000002,1.65,1.2100000000000002,3.0,3.8,2.182,0.2314320179217645,Z,2022-07-22 10:52:39.028906
270,271,1.9500000000000002,1.4500000000000002,1.4300000000000002,4.6,4.6,2.806,0.4464931931759434,C,2022-07-22 10:52:39.028906
271,272,2.05,1.7,1.4300000000000002,2.6,2.2,2.016,0.17422023091504385,F,2022-07-22 10:52:39.028906
272,273,1.35,1.4500000000000002,1.6500000000000001,5.800000000000001,3.2,2.8200000000000003,0.45131828364638976,C,2022-07-22 10:52:39.028906
273,274,1.35,2.1,1.6500000000000001,2.4000000000000004,3.5,2.145,0.21867999310701353,Z,2022-07-22 10:52:39.028906
274,275,2.25,1.7,1.4300000000000002,2.75,3.8000000000000003,2.3335,0.28364638979838,Z,2022-07-22 10:52:39.028906
275,276,1.4500000000000002,1.65,1.2100000000000002,3.0,3.0,2.0620000000000003,0.1900740996036533,F,2022-07-22 10:52:39.028906
276,277,2.1500000000000004,1.7,7.26,3.4499999999999997,3.4,3.5945,0.7182491814578664,B,2022-07-22 10:52:39.028906
277,278,2.85,1.65,1.4300000000000002,2.2,3.0,2.186,0.23281061519903487,Z,2022-07-22 10:52:39.028906
278,279,1.4500000000000002,1.65,1.2100000000000002,3.0,2.6999999999999997,2.017,0.17456488023436142,F,2022-07-22 10:52:39.028906
279,280,4.3,1.7,0.9900000000000001,2.2,4.6,2.638,0.3885921075305875,D,2022-07-22 10:52:39.028906
280,281,2.5500000000000003,1.85,1.6500000000000001,1.85,3.1999999999999997,2.1525000000000003,0.22126486300189557,Z,2022-07-22 10:52:39.028906
281,282,1.35,1.65,1.4300000000000002,3.4,3.7,2.2910000000000004,0.2689987937273824,Z,2022-07-22 10:52:39.028906
282,283,4.5,1.55,1.2100000000000002,1.4500000000000002,2.1999999999999997,2.1445,0.21850766844735467,Z,2022-07-22 10:52:39.028906
283,284,1.35,1.95,1.4300000000000002,2.25,3.6000000000000005,2.0485,0.18542133379286574,F,2022-07-22 10:52:39.028906
284,285,1.4500000000000002,1.65,1.6500000000000001,2.6,3.0000000000000004,2.0500000000000003,0.18593830777184214,F,2022-07-22 10:52:39.028906
285,286,1.35,1.65,6.38,2.6,3.2,3.0060000000000002,0.5154230570394623,C,2022-07-22 10:52:39.028906
286,287,3.7,1.65,6.38,3.0,2.5,3.471,0.6756849905221436,B,2022-07-22 10:52:39.028906
287,288,1.35,1.55,0.9900000000000001,1.4500000000000002,3.6999999999999997,1.6955000000000002,0.06376012407375496,Z,2022-07-22 10:52:39.028906
288,289,1.4500000000000002,1.85,1.6500000000000001,3.8000000000000003,2.7,2.3450000000000006,0.2876098569705326,Z,2022-07-22 10:52:39.028906
289,290,1.4500000000000002,1.7,1.43,4.5,2.9,2.4760000000000004,0.33275891780113737,D,2022-07-22 10:52:39.028906
290,291,1.35,2.4500000000000006,4.950000000000001,5.2,4.2,3.6800000000000006,0.7477166982595209,B,2022-07-22 10:52:39.028906
291,292,2.6500000000000004,1.65,1.6500000000000001,2.65,4.2,2.4825,0.3349991383767016,D,2022-07-22 10:52:39.028906
292,293,1.4500000000000002,1.3500000000000003,1.8700000000000003,3.6999999999999997,3.9,2.444,0.3217301395829742,D,2022-07-22 10:52:39.028906
293,294,2.45,1.55,0.9900000000000001,1.85,4.0,2.0605,0.1895571256246769,F,2022-07-22 10:52:39.028906
294,295,1.4500000000000002,1.55,0.9900000000000001,4.25,4.0,2.4605,0.32741685335171455,D,2022-07-22 10:52:39.028906
295,296,5.55,1.7,1.4300000000000002,5.4,2.6,3.4760000000000004,0.6774082371187317,B,2022-07-22 10:52:39.028906
296,297,2.45,1.65,1.2100000000000002,2.2,3.9,2.197,0.23660175771152844,Z,2022-07-22 10:52:39.028906
297,298,1.35,1.7,1.2100000000000002,2.2,3.8000000000000003,1.9720000000000002,0.15905566086506978,F,2022-07-22 10:52:39.028906
298,299,4.6,1.6,1.6500000000000001,5.0,1.7000000000000002,3.075,0.5392038600723763,C,2022-07-22 10:52:39.028906
299,300,2.25,1.65,1.43,3.4,2.6,2.306,0.2741685335171462,Z,2022-07-22 10:52:39.028906
300,301,2.6500000000000004,1.65,0.9900000000000001,3.8000000000000003,3.2,2.488,0.3368947096329484,D,2022-07-22 10:52:39.028906
301,302,1.4500000000000002,1.65,1.6500000000000001,1.4500000000000002,3.8000000000000003,1.8825000000000003,0.12820954678614513,F,2022-07-22 10:52:39.028906
302,303,1.35,1.65,1.2100000000000002,3.55,2.0000000000000004,2.0295,0.1788729967258314,F,2022-07-22 10:52:39.028906
303,304,1.35,1.55,1.6500000000000001,1.4500000000000002,3.7,1.8275000000000001,0.10925383422367738,F,2022-07-22 10:52:39.028906
304,305,4.7,1.4500000000000002,1.2100000000000002,4.550000000000001,3.6,3.1495,0.5648802343615371,C,2022-07-22 10:52:39.028906
305,306,2.1500000000000004,1.4500000000000002,1.2100000000000002,6.2,3.7,3.0670000000000006,0.5364466655178357,C,2022-07-22 10:52:39.028906
306,307,1.4500000000000002,1.55,0.9900000000000001,5.800000000000001,3.6000000000000005,2.7880000000000003,0.44028950542822676,C,2022-07-22 10:52:39.028906
307,308,5.3,1.55,1.6500000000000001,3.85,3.8000000000000003,3.2325,0.5934861278648973,C,2022-07-22 10:52:39.028906
308,309,5.2,1.6,1.6500000000000001,2.0,3.3000000000000003,2.6850000000000005,0.40479062553851464,C,2022-07-22 10:52:39.028906
309,310,1.4500000000000002,1.65,1.2100000000000002,3.0,4.3,2.257,0.2572807168705841,Z,2022-07-22 10:52:39.028906
310,311,2.25,1.7,1.6500000000000001,2.35,2.9000000000000004,2.1425,0.21781836980871955,Z,2022-07-22 10:52:39.028906
311,312,1.4500000000000002,1.55,1.6500000000000001,2.2,4.3,2.125,0.21178700672066164,Z,2022-07-22 10:52:39.028906
312,313,2.5500000000000003,1.7999999999999998,1.6500000000000001,2.6,3.2,2.33,0.2824401171807685,Z,2022-07-22 10:52:39.028906
313,314,2.45,1.7,1.6500000000000001,2.25,2.8000000000000003,2.1425,0.21781836980871955,Z,2022-07-22 10:52:39.028906
314,315,2.1500000000000004,2.05,1.2100000000000002,4.750000000000001,4.4,2.9295000000000004,0.4890573841116664,C,2022-07-22 10:52:39.028906
315,316,1.9500000000000002,1.55,1.2100000000000002,2.8,3.6,2.1820000000000004,0.23143201792176465,Z,2022-07-22 10:52:39.028906
316,317,2.5500000000000003,1.7999999999999998,1.2100000000000002,3.0,3.5,2.387,0.30208512838187135,D,2022-07-22 10:52:39.028906
317,318,1.4500000000000002,1.7999999999999998,1.2100000000000002,2.35,3.1999999999999997,1.9595000000000002,0.15474754437359986,F,2022-07-22 10:52:39.028906
318,319,1.35,1.6,1.4300000000000002,2.1500000000000004,3.5,1.9385000000000003,0.1475099086679304,F,2022-07-22 10:52:39.028906
319,320,2.05,2.1,1.6500000000000001,2.75,3.3,2.3425000000000002,0.2867482336722385,Z,2022-07-22 10:52:39.028906
320,321,1.35,1.6,1.4300000000000002,5.800000000000001,3.9000000000000004,2.9110000000000005,0.48268137170429093,C,2022-07-22 10:52:39.028906
321,322,4.6,1.7,1.6500000000000001,6.000000000000001,2.2000000000000006,3.4200000000000004,0.6581078752369464,B,2022-07-22 10:52:39.028906
322,323,2.5500000000000003,1.7,1.4300000000000002,2.1,3.4,2.1710000000000003,0.22764087540927105,Z,2022-07-22 10:52:39.028906
323,324,1.35,1.95,1.6500000000000001,2.4000000000000004,3.5,2.115,0.20834051352748575,Z,2022-07-22 10:52:39.028906
324,325,1.4500000000000002,1.65,5.0600000000000005,1.4500000000000002,4.2,2.6245000000000003,0.3839393417198001,D,2022-07-22 10:52:39.028906
325,326,1.35,1.55,0.9900000000000001,5.4,3.9,2.713,0.4144408064794071,C,2022-07-22 10:52:39.028906
326,327,1.4500000000000002,1.55,1.2100000000000002,3.0,3.5,2.117,0.20902981216612088,Z,2022-07-22 10:52:39.028906
327,328,4.6,1.65,5.0600000000000005,1.85,2.6,3.1145000000000005,0.5528175081854214,C,2022-07-22 10:52:39.028906
328,329,2.3500000000000005,1.65,1.6500000000000001,1.7000000000000002,3.6,2.0950000000000006,0.20144752714113404,Z,2022-07-22 10:52:39.028906
329,330,1.4500000000000002,1.7999999999999998,1.6500000000000001,1.7000000000000002,1.6999999999999997,1.6600000000000001,0.051525073237980334,Z,2022-07-22 10:52:39.028906
330,331,1.4500000000000002,1.7999999999999998,1.6500000000000001,3.2,3.9,2.365,0.2945028433568843,Z,2022-07-22 10:52:39.028906
331,332,1.4500000000000002,1.6,4.950000000000001,2.6,3.2000000000000006,2.7300000000000004,0.4202998449078063,C,2022-07-22 10:52:39.028906
332,333,1.35,1.7,6.38,4.65,3.6,3.5885000000000002,0.716181285541961,B,2022-07-22 10:52:39.028906
333,334,1.4500000000000002,1.7,0.9900000000000001,2.9,2.4000000000000004,1.9130000000000003,0.13872135102533173,F,2022-07-22 10:52:39.028906
334,335,2.6500000000000004,1.6,1.6500000000000001,2.25,2.8000000000000007,2.1625,0.22471135619507146,Z,2022-07-22 10:52:39.028906
335,336,2.5500000000000003,1.65,0.9900000000000001,2.25,3.4000000000000004,2.1105,0.20678959159055654,Z,2022-07-22 10:52:39.028906
336,337,1.4500000000000002,1.7999999999999998,1.2100000000000002,2.25,2.2000000000000006,1.7845000000000002,0.09443391349302084,Z,2022-07-22 10:52:39.028906
337,338,4.050000000000001,1.55,1.2100000000000002,5.300000000000001,3.2,3.1670000000000003,0.570911597449595,C,2022-07-22 10:52:39.028906
338,339,1.35,1.85,1.4300000000000002,4.250000000000001,2.7,2.3935000000000004,0.30432534895743585,D,2022-07-22 10:52:39.028906
339,340,2.45,1.7999999999999998,1.2100000000000002,2.6,4.3,2.387,0.30208512838187135,D,2022-07-22 10:52:39.028906
340,341,1.75,1.55,1.2100000000000002,2.8000000000000003,3.3000000000000003,2.0970000000000004,0.20213682577976913,Z,2022-07-22 10:52:39.028906
341,342,2.6500000000000004,1.4500000000000002,1.2100000000000002,3.4,4.1,2.527,0.3503360330863346,D,2022-07-22 10:52:39.028906
342,343,1.35,1.7,1.2100000000000002,2.95,3.5,2.1145,0.20816818886782693,Z,2022-07-22 10:52:39.028906
343,344,1.4500000000000002,1.7999999999999998,1.2100000000000002,3.0,4.2,2.2720000000000002,0.2624504566603481,Z,2022-07-22 10:52:39.028906
344,345,2.3500000000000005,1.55,0.9900000000000001,1.85,3.9000000000000004,2.0255000000000005,0.17749439944856119,F,2022-07-22 10:52:39.028906
345,346,3.1999999999999993,2.1,1.2100000000000002,2.35,4.0,2.4895,0.33741168361192475,D,2022-07-22 10:52:39.028906
346,347,1.35,1.85,1.4300000000000002,3.4,2.6,2.1660000000000004,0.22591762881268312,Z,2022-07-22 10:52:39.028906
347,348,1.4500000000000002,1.5000000000000002,1.4300000000000002,6.200000000000001,3.3,2.9210000000000003,0.4861278648974668,C,2022-07-22 10:52:39.028906
348,349,1.35,1.65,0.9900000000000001,2.6,3.5,1.9730000000000003,0.1594003101843874,F,2022-07-22 10:52:39.028906
349,350,1.35,1.55,1.4300000000000002,5.000000000000001,2.7,2.521000000000001,0.34826813717042926,D,2022-07-22 10:52:39.028906
350,351,4.0,1.85,1.2100000000000002,3.8,4.1,2.977,0.5054282267792519,C,2022-07-22 10:52:39.028906
351,352,2.75,1.7999999999999998,0.9900000000000001,2.2,3.0000000000000004,2.108,0.20592796829226256,Z,2022-07-22 10:52:39.028906
352,353,1.4500000000000002,1.7,1.6500000000000001,2.2,3.4000000000000004,2.0200000000000005,0.1755988281923144,F,2022-07-22 10:52:39.028906
353,354,1.35,1.65,0.9900000000000001,2.2,4.6,2.0380000000000003,0.18180251594003102,F,2022-07-22 10:52:39.028906
354,355,1.4500000000000002,1.4500000000000002,1.4300000000000002,5.800000000000001,2.9,2.7510000000000003,0.4275374806134758,C,2022-07-22 10:52:39.028906
355,356,1.4500000000000002,1.65,1.6500000000000001,2.25,4.0,2.1125000000000003,0.2074788902291918,Z,2022-07-22 10:52:39.028906
356,357,1.4500000000000002,1.7,1.4300000000000002,4.6,3.5,2.5909999999999997,0.3723935895226605,D,2022-07-22 10:52:39.028906
357,358,1.75,1.55,6.16,2.5,3.5,3.0420000000000003,0.5278304325348957,C,2022-07-22 10:52:39.028906
358,359,1.65,1.55,1.2100000000000002,4.199999999999999,3.7,2.487,0.3365500603136308,D,2022-07-22 10:52:39.028906
359,360,1.9500000000000002,1.7,0.9900000000000001,2.6,2.8000000000000003,1.9980000000000002,0.16801654316732723,F,2022-07-22 10:52:39.028906
360,361,2.45,1.55,1.2100000000000002,2.6,3.8,2.262,0.2590039634671721,Z,2022-07-22 10:52:39.028906
361,362,1.4500000000000002,1.55,1.6500000000000001,3.0,2.4,2.04,0.18249181457866614,F,2022-07-22 10:52:39.028906
362,363,2.75,1.4500000000000002,1.2100000000000002,4.250000000000001,4.6,2.8345000000000002,0.45631569877649486,C,2022-07-22 10:52:39.028906
363,364,1.75,1.4500000000000002,1.6500000000000001,2.3,2.8,1.965,0.15664311562984656,F,2022-07-22 10:52:39.028906
364,365,1.35,1.7999999999999998,7.26,3.0,3.1,3.2969999999999997,0.6157160089608821,B,2022-07-22 10:52:39.028906
365,366,2.1500000000000004,1.4500000000000002,0.9900000000000001,1.85,3.8,1.9505000000000003,0.15164570049974155,F,2022-07-22 10:52:39.028906
366,367,3.4500000000000006,1.55,1.6500000000000001,3.3000000000000003,3.6,2.6950000000000003,0.4082371187316905,C,2022-07-22 10:52:39.028906
367,368,1.4500000000000002,1.4500000000000002,1.2100000000000002,3.5500000000000003,3.7,2.2645000000000004,0.25986558676546617,Z,2022-07-22 10:52:39.028906
368,369,1.8499999999999999,1.7999999999999998,7.92,2.6,4.1,3.5789999999999997,0.7129071170084436,B,2022-07-22 10:52:39.028906
369,370,2.05,1.55,1.6500000000000001,2.35,3.4,2.1475,0.2195416164053075,Z,2022-07-22 10:52:39.028906
370,371,1.55,1.65,1.2100000000000002,1.7000000000000002,4.0,1.907,0.1366534551094261,F,2022-07-22 10:52:39.028906
371,372,2.45,1.7999999999999998,0.9900000000000001,2.2,3.8,2.168,0.22660692745131825,Z,2022-07-22 10:52:39.028906
372,373,2.25,1.7,6.16,2.6,3.1999999999999997,3.152,0.565741857659831,C,2022-07-22 10:52:39.028906
373,374,1.35,1.95,7.26,2.6,3.7,3.317,0.6226089953472341,B,2022-07-22 10:52:39.028906
374,375,1.65,1.55,1.6500000000000001,2.2,3.9,2.1050000000000004,0.2048940203343099,Z,2022-07-22 10:52:39.028906
375,376,2.8500000000000005,1.55,7.92,2.5,3.0000000000000004,3.5390000000000006,0.6991211442357401,B,2022-07-22 10:52:39.028906
376,377,1.4500000000000002,1.7,1.6500000000000001,2.6,2.2,1.9400000000000004,0.14802688264690683,F,2022-07-22 10:52:39.028906
377,378,1.4500000000000002,1.65,1.2100000000000002,1.4500000000000002,3.7,1.7795,0.09271066689643283,Z,2022-07-22 10:52:39.028906
378,379,1.35,1.7,5.0600000000000005,2.2,3.6,2.7120000000000006,0.4140961571600897,C,2022-07-22 10:52:39.028906
379,380,1.4500000000000002,1.55,7.92,3.9499999999999997,3.0999999999999996,3.6365,0.7327244528692053,B,2022-07-22 10:52:39.028906
380,381,2.05,1.4500000000000002,1.2100000000000002,6.6000000000000005,4.1,3.207,0.5846975702222986,C,2022-07-22 10:52:39.028906
381,382,2.5500000000000003,1.4500000000000002,0.9900000000000001,5.800000000000001,2.5,2.8230000000000004,0.45235223160434257,C,2022-07-22 10:52:39.028906
382,383,1.35,1.55,1.4300000000000002,2.25,4.0,2.0285,0.17852834740651385,F,2022-07-22 10:52:39.028906
383,384,2.25,1.7,1.4300000000000002,6.2,3.1999999999999997,3.1060000000000003,0.5498879889712217,C,2022-07-22 10:52:39.028906
384,385,1.35,1.55,1.2100000000000002,4.6,3.1,2.437,0.319317594347751,D,2022-07-22 10:52:39.028906
385,386,1.35,1.65,5.0600000000000005,2.2,3.4000000000000004,2.6720000000000006,0.4003101843873859,C,2022-07-22 10:52:39.028906
386,387,1.4500000000000002,1.65,1.6500000000000001,1.85,3.0,1.8625,0.12131656039979315,F,2022-07-22 10:52:39.028906
387,388,4.2,1.55,1.2100000000000002,5.4,3.3,3.237,0.5950370498018265,C,2022-07-22 10:52:39.028906
388,389,1.35,1.7,1.6500000000000001,5.3500000000000005,4.199999999999999,2.9075,0.48147509908667924,C,2022-07-22 10:52:39.028906
389,390,2.05,1.7,1.2100000000000002,4.6,3.5,2.667,0.3985869377907977,D,2022-07-22 10:52:39.028906
390,391,1.4500000000000002,1.7,1.6500000000000001,2.2,3.3,2.0050000000000003,0.17042908840255044,F,2022-07-22 10:52:39.028906
391,392,1.35,1.3500000000000003,1.4300000000000002,5.4,3.9000000000000004,2.761,0.43098397380665165,C,2022-07-22 10:52:39.028906
392,393,2.1500000000000004,1.65,1.6500000000000001,3.4,2.9,2.3750000000000004,0.29794933655006034,Z,2022-07-22 10:52:39.028906
393,394,1.4500000000000002,1.55,0.9900000000000001,3.0,4.3,2.193,0.23522316043425806,Z,2022-07-22 10:52:39.028906
394,395,1.4500000000000002,1.4500000000000002,1.2100000000000002,3.25,2.7,2.0395000000000003,0.18231948991900743,F,2022-07-22 10:52:39.028906
395,396,1.35,1.95,1.4300000000000002,3.0500000000000003,4.1,2.3235,0.28019989660520417,Z,2022-07-22 10:52:39.028906
396,397,1.9500000000000002,1.7999999999999998,1.6500000000000001,3.0,4.3,2.475,0.33241426848181965,D,2022-07-22 10:52:39.028906
397,398,1.35,1.4500000000000002,6.16,4.6,3.6,3.482,0.6794761330346372,B,2022-07-22 10:52:39.028906
398,399,1.35,1.7999999999999998,1.2100000000000002,1.4500000000000002,3.7,1.7895000000000003,0.09615716008960885,Z,2022-07-22 10:52:39.028906
399,400,1.4500000000000002,1.7,1.4300000000000002,2.6,4.1,2.181,0.23108736860244694,Z,2022-07-22 10:52:39.028906
400,401,2.45,1.4500000000000002,0.9900000000000001,5.0,3.6,2.7680000000000002,0.4333965190418749,C,2022-07-22 10:52:39.028906
401,402,3.8,1.7999999999999998,7.48,2.1500000000000004,3.3000000000000003,3.6485000000000007,0.7368602447010169,B,2022-07-22 10:52:39.028906
402,403,3.7,1.4500000000000002,1.4300000000000002,2.1500000000000004,3.4,2.3635,0.29398586937790794,Z,2022-07-22 10:52:39.028906
403,404,3.3500000000000005,1.7999999999999998,1.2100000000000002,2.6,3.5,2.447,0.322764087540927,D,2022-07-22 10:52:39.028906
